Date/Time;CV1_SP;CV1_AV;CV2_SP;CV2_AV;Y_Temp;YpTemp;YiTemp;YdTemp;Y_Temp;YpTemp;YiTemp;YdTemp;Y_Temp;YpTemp;YiTemp;YdTemp;Y_Hum;Yp_Hum;Yi_Hum;Yd_Hum;CPU_Pt_X21;CPU_Pt_X22;cpcAV_HP;cpcAV_LP;cpcAV_Thp;cpcAV_Tlp;cpcAV_I;clcAV_HP;clcAV_LP;clcAV_Thp;clcAV_Tlp;clcAV_I;
2018.11.23 00:00:04;25.000;24.677;0.000;0.000;?;?;?;?;-0.917;3.034;-3.745;-0.205;0.000;0.000;0.000;0.000;?;?;?;?;23.700;-0.087;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:00:09;25.000;24.695;0.000;0.000;?;?;?;?;-1.302;2.901;-3.727;-0.475;0.000;0.000;0.000;0.000;?;?;?;?;23.719;-0.088;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:00:14;25.000;24.713;0.000;0.000;?;?;?;?;-1.500;2.690;-3.706;-0.484;0.000;0.000;0.000;0.000;?;?;?;?;23.739;-0.088;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:00:19;25.000;24.715;0.000;0.000;?;?;?;?;-1.025;2.669;-3.690;-0.004;0.000;0.000;0.000;0.000;?;?;?;?;23.739;-0.086;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:00:24;25.000;24.711;0.000;0.000;?;?;?;?;-0.782;2.723;-3.669;0.164;0.000;0.000;0.000;0.000;?;?;?;?;23.735;-0.085;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:00:29;25.000;24.709;0.000;0.000;?;?;?;?;-0.732;2.734;-3.649;0.182;0.000;0.000;0.000;0.000;?;?;?;?;23.732;-0.088;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:00:34;25.000;24.710;0.000;0.000;?;?;?;?;-1.023;2.732;-3.632;-0.123;0.000;0.000;0.000;0.000;?;?;?;?;23.733;-0.087;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:00:39;25.000;24.703;0.000;0.000;?;?;?;?;-0.739;2.775;-3.611;0.097;0.000;0.000;0.000;0.000;?;?;?;?;23.727;-0.089;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:00:45;25.000;24.707;0.000;0.000;?;?;?;?;-0.935;2.751;-3.590;-0.097;0.000;0.000;0.000;0.000;?;?;?;?;23.733;-0.085;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:00:50;25.000;24.729;0.000;0.000;?;?;?;?;-1.473;2.555;-3.574;-0.454;0.000;0.000;0.000;0.000;?;?;?;?;23.754;-0.086;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:00:55;25.000;24.726;0.000;0.000;?;?;?;?;-0.890;2.567;-3.554;0.097;0.000;0.000;0.000;0.000;?;?;?;?;23.752;-0.088;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:01:00;25.000;24.720;0.000;0.000;?;?;?;?;-0.736;2.630;-3.535;0.168;0.000;0.000;0.000;0.000;?;?;?;?;23.741;-0.088;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:01:05;25.000;24.687;0.000;0.000;?;?;?;?;0.017;2.936;-3.513;0.594;0.000;0.000;0.000;0.000;?;?;?;?;23.711;-0.087;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:01:10;25.000;24.673;0.000;0.000;?;?;?;?;-0.139;3.065;-3.495;0.291;0.000;0.000;0.000;0.000;?;?;?;?;23.696;-0.087;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:01:15;25.000;24.648;0.000;0.000;?;?;?;?;0.322;3.302;-3.470;0.490;0.000;0.000;0.000;0.000;?;?;?;?;23.670;-0.086;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:01:21;25.000;24.641;0.000;0.000;?;?;?;?;-0.044;3.371;-3.445;0.029;0.000;0.000;0.000;0.000;?;?;?;?;23.663;-0.087;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:01:26;25.000;24.651;0.000;0.000;?;?;?;?;-0.415;3.299;-3.425;-0.290;0.000;0.000;0.000;0.000;?;?;?;?;23.675;-0.086;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:01:31;25.000;24.655;0.000;0.000;?;?;?;?;-0.119;3.229;-3.400;0.052;0.000;0.000;0.000;0.000;?;?;?;?;23.677;-0.089;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:01:36;25.000;24.656;0.000;0.000;?;?;?;?;-0.134;3.226;-3.375;0.015;0.000;0.000;0.000;0.000;?;?;?;?;23.679;-0.087;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:01:41;25.000;24.678;0.000;0.000;?;?;?;?;-0.959;3.032;-3.356;-0.635;0.000;0.000;0.000;0.000;?;?;?;?;23.703;-0.088;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018.11.23 00:01:46;25.000;24.679;0.000;0.000;?;?;?;?;-0.169;3.015;-3.333;0.149;0.000;0.000;0.000;0.000;?;?;?;?;23.699;-0.088;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
